Artist,Song,Genre,Language,Lyrics
afi,get dark,Pop,en,"I am not the father, I am not the son
Only a maker of useless things I've done, I've done
I am not a mother of the morning sun
I'm only a maker of useless things I've done, here's one
Who do you think you are?
Do you think you can?
Get dark, get dark, get dark, get dark
Who do you think you are?
Do you think you can?
Get dark, get dark, get dark, get dark
So, I'll give you faith and devotion, give you stranger days
You said you'd love me anyway
Give back an emotion on the pocket change
You said my love is like your faith, your faith, your faith, your faith
Who do you think you are?
Do you think you can?
Get dark, get dark, get dark, get dark
Who do you think you are?
Do you think you can?
Get dark, get dark, get dark, get dark
Tell me who you think I am
Tell me do you think you can
Get dark, get dark, get dark, get dark
Tell me who you think I am
Tell me do you think you can
Get dark, get dark, get dark, get dark
Who do you think you are?
Do you think you can?
Get dark, get dark, get dark, get dark
Who do you think you are?
Do you think you can?
Get dark, get dark, get dark, get dark
Who do you think you are?
Do you think you can?
Get dark, get dark, get dark, get"
afi,get hurt,Pop,en,"Here in the world of words unspoken
We've broken down
Let's take that defective heart
Apart out of the light - a final showing
We're closing down and to get
That faulty heart to start
Follow me down the road
I'm promising I will be a good boy
I can't let you see me sleeping
I may have to leave
I can't let you see me sleeping
Here in the world of words unspoken
We've broken down
And to get that faulty heart
To start enter this house of empty movements
We're losing every faint sense of who we were
We are
follow me to this room
Promise me you will keep your eyes closed
I can't let you see me
Sleeping with my mouth agape
Don't watch me too closely
I can't let you see me sleeping
I may have to leave
I can't let you see old blood on my teeth
I can't let you see me sleeping"
afi,girl's not grey,Pop,en,"I'll lay me down tonight
Much further down
Swim in the calm tonight
This art does drown
What follows me as the whitest lace of light
Will swallow whole just begs to be imbrued?
What follows has lead me to this place
Where I belong, with all erased
What follows
All insects sing tonight
The coldest sound
I'd send God's grace tonight
Could it be found?
What follows me as the whitest lace of light
Will swallow whole just begs to be imbrued?
What follows has lead me to this place
Where I belong, with all erased
I'll lay me down tonight
Much further down
Watch stars go out tonight
On sinking ground
I'll lay me down, I'll lay me down
What follows me as the whitest lace of light
Will swallow whole just begs to be imbrued?
What follows has lead me to this place
Where I belong, with all erased
What follows will swallow whole
What follows will swallow whole"
afi,god called in sick today,Pop,en,"Let's admire the pattern forming
Murderous filigree
I'm caught in the twisting of the vine
Go ascend with ivy, climbing
Ignore and leave for me
The headstone crumbling behind
I can't help my laughter as she cries
My soul brings tears to angelic eyes
Let's amend the classic story
Close it so beautifully
I'll let animosity unwind
Steal away the darkened pages
Hidden so shamefully
I'll still feel the violence of the lines
I can't stand my laughter as they cry
My soul brings tears to angelic eyes
And miles away my mother cries
Omnipotence, nurturing malevolence
I can't stand my laughter as they cry
My soul brings tears to angelic eyes
And miles away my mother cries
Omnipotence, nurturing malevolence"
afi,greater than 84,Pop,en,"There's an open sky and an empty city
Where the rain falls every night
Upon precious flames we once found so pretty
Our frail and only light
Love is all that's left and I'm emotionless
You won't read it in the papers
In this time, keep your hands clean, just read my mind
We're trapped between the nightmares
And I fear the future's here
It's 1985 (and it feels like, feels like survival)
It's 1985 (and it feels like, feels like survival)
Can you read my mind?
Oh, the emptiness overfills this city
So you'll be queen tonight
As you overthrow, looking pale and pretty
I welcome your requite
They told us love can save
So we prepared our graves
You won't read it in the papers
In this time, keep your hands clean, just read my mind
We're trapped between the nightmares
And I fear the future's here
It's 1985 (and it feels like, feels like survival)
It's 1985 (and it feels like, feels like survival)
Can you read my mind?
Will you hold my hand as we count the hours… the hours
Will you hold my hand as we count down the hours… the hours
Standing beneath the meteor showers?
You won't read it in the papers
In this time, keep your hands clean, just read my mind
We're trapped between the nightmares
And I fear the future's here
It's 1985 (and it feels like, feels like survival)
It's 1985 (and it feels like, feels like survival)
Can you read my mind?"
afi,half empty bottle,Pop,en,"The ends don't always justify the means,
but I know what it takes to get what I need.
I've got the cure when passive protest just wont do.
Just flick my Bic as I hold it to the fuse.
Smash it up
Break it down.
Bring it down, down to the ground.
Tear it up
Burn it down.
Burn it down, down to the ground.
How long have we waited for the day when they tighten their grips and we slip away?
The sound of breaking glass drives me back up.
It makes me whole when I've been down on my luck.."
afi,halloween,Pop,en,"Bonfires burning bright
Pumpkin faces in the night
I remember halloween
Dead Cats hanging from poles
Little Dead are out in droves
I remember Halloween
Brown Leafed Vertigo
Where skeletal life is known
I remember Halloween
This day anything goes
Burning bodies hanging from poles
I remember Halloween
Halloweeeeen
Halloweeeeen
Halloweeeeen
Halloween!
Candy apples and razor blades
Little dead are soon in graves
I remember Halloween
This day anything goes
Burning bodies hanging from poles
I remember Halloween"
afi,he who laughs last,Pop,en,"No trust
Can be given freely , it's a valuable commodity
But obviously this is something you
Never learned
Faithis something that you put in friends and
Had i excess morals to lend
I'd let you borrow them but my trust you haven't earned!
We've got a problem
First of all: there is no we, i'm detached from you completely
I've got a problem: you tell lies to my friends and think it won't get back to me
No bond
Could ever seem to make a stable fit in our relationship
But one thing that never comes between us
Honesty
When you've got something to say you always seem to find away
To avoid the truth or instead you avoid me!
We've got a problem: first of all there is no we, i'm detached from you completely
I've got a problem: you telll lies to my friends and think it won't get back to me
No trust!"
afi,head like a hole,Pop,en,"god money i'll do anything for you
god money just tell me what you want me to
god money nail me up against the wall
god money dont want everything he wants it all
no you cant take it
no no you cant take it
(no you cant take that away from me)
head like a hole
black as your soul
id rather die than give you control
head like a hole
black as your soul
id rather die than give you control
bow down before the one you serve
you're going to get what you deserve
god money's not looking for the cure
god money's not concerned about the sick among the pure
god money let's go dancing on the backs of the bruised
god money's not one to choose
no you cant take it
no no you cant take it
no you cant take that away from me
head like a hole
black as your soul
id rather die than give you control
head like a hole
black as your soul
id rather die than give you control
bow down before the one you serve
you're going to get what you deserve
you know who you are"
afi,heart stops,Pop,en,"Oh, my pretty precious stone
Just left me in ribbons
With my heart sliced carefully
You wear it like a cheerful bow
There's a light that you now adore
But the bringer is cast down
I have never been before
So unhappy in my whole life
Heart stops beating, beat like a brutal day
You were my first faith, made of lies like all the others
Heart stops beating, beat like a brutal day
I found my last light but it died like all the others (all the others)
Oh, my painful fatal flaw
May your cruelty find you
May the scars you left in me
Dig into you twice as deep
Heart stops beating, beat like a brutal day
You were my first faith, made of lies like all the others
Heart stops beating, beat like a brutal day
I found my last light but it died like all the others
I know you'll look away while I'm crying
I know you'll wear that bow with a smile
Everything I gave you, it was wasted
Love further down, adore that denial
I stopped feeling numb, now I have to be
Because I trusted you I cannot trust another
Heart stops beating, what was brutality?
You were my last light so I'll die like all the others
Heart stops beating, beat like a brutal day
You bathed in love light so I'll die like all the others, all the others"
